SystemCodeNumber,Timestamp,Occupancy,Capacity,OccupancyRate
BHMNCPHST01,2016-10-18 13:54:00,766,1200,0.6383333333333333
BHMBCCTHL01,2016-10-18 13:54:00,340,387,0.8785529715762274
BHMEURBRD01,2016-10-18 13:54:00,463,470,0.9851063829787234
Shopping,2016-10-18 13:54:00,1387,1920,0.7223958333333333
BHMMBMMBX01,2016-10-18 13:54:00,604,687,0.8791848617176128
Others-CCCPS119a,2016-10-18 13:54:00,688,2803,0.24545130217623976
BHMBCCMKT01,2016-10-18 13:54:00,226,577,0.39168110918544197
BHMNCPNST01,2016-10-18 13:54:00,379,485,0.7814432989690722
Broad Street,2016-10-18 13:54:00,677,690,0.981159420289855
Others-CCCPS8,2016-10-18 13:54:00,788,1322,0.5960665658093798
Others-CCCPS105a,2016-10-18 13:54:00,1392,2009,0.692882030861125
Others-CCCPS98,2016-10-18 13:54:00,1331,3103,0.4289397357396068
Others-CCCPS202,2016-10-18 13:54:00,1396,2937,0.47531494722505957
Others-CCCPS8,2016-10-18 14:27:00,773,1322,0.5847201210287444
BHMNCPHST01,2016-10-18 14:27:00,759,1200,0.6325
Others-CCCPS119a,2016-10-18 14:27:00,682,2803,0.2433107384944702
BHMMBMMBX01,2016-10-18 14:27:00,585,687,0.851528384279476
Others-CCCPS202,2016-10-18 14:27:00,1363,2937,0.4640789921688798
BHMBCCMKT01,2016-10-18 14:27:00,200,577,0.3466204506065858
BHMEURBRD01,2016-10-18 14:27:00,445,470,0.9468085106382979
BHMNCPNST01,2016-10-18 14:27:00,374,485,0.7711340206185567
Others-CCCPS98,2016-10-18 14:27:00,1309,3103,0.4218498227521753
Others-CCCPS135a,2016-10-18 14:27:00,3043,3883,0.7836724182333248
Shopping,2016-10-18 14:27:00,1372,1920,0.7145833333333333
Others-CCCPS105a,2016-10-18 14:27:00,1358,2009,0.6759581881533101
Broad Street,2016-10-18 14:27:00,657,690,0.9521739130434783
BHMBCCTHL01,2016-10-18 14:27:00,332,387,0.8578811369509044
Others-CCCPS8,2016-10-18 15:01:00,747,1322,0.5650529500756429
BHMMBMMBX01,2016-10-18 15:01:00,554,687,0.8064046579330422
Others-CCCPS119a,2016-10-18 15:01:00,670,2803,0.23902961113093116
BHMBCCMKT01,2016-10-18 15:01:00,165,577,0.28596187175043325
BHMNCPNST01,2016-10-18 15:01:00,363,485,0.7484536082474227
BHMEURBRD01,2016-10-18 15:01:00,425,470,0.9042553191489362
Broad Street,2016-10-18 15:01:00,632,690,0.9159420289855073
Others-CCCPS98,2016-10-18 15:01:00,1269,3103,0.40895907186593616
BHMBCCTHL01,2016-10-18 15:01:00,318,387,0.8217054263565892
Shopping,2016-10-18 15:01:00,1329,1920,0.6921875
Others-CCCPS135a,2016-10-18 15:01:00,2948,3883,0.7592067988668555
Others-CCCPS105a,2016-10-18 15:01:00,1301,2009,0.6475858636137382
BHMNCPHST01,2016-10-18 15:01:00,729,1200,0.6075
Others-CCCPS202,2016-10-18 15:01:00,1319,2937,0.4490977187606401
Shopping,2016-10-18 15:27:00,1260,1920,0.65625
BHMBCCMKT01,2016-10-18 15:27:00,157,577,0.2720970537261698
Others-CCCPS98,2016-10-18 15:27:00,1221,3103,0.39349017080244925
BHMEURBRD01,2016-10-18 15:27:00,410,470,0.8723404255319149
BHMNCPHST01,2016-10-18 15:27:00,689,1200,0.5741666666666667
Broad Street,2016-10-18 15:27:00,611,690,0.8855072463768116
BHMMBMMBX01,2016-10-18 15:27:00,529,687,0.7700145560407569
BHMNCPNST01,2016-10-18 15:27:00,363,485,0.7484536082474227
Others-CCCPS8,2016-10-18 15:27:00,732,1322,0.5537065052950075
Others-CCCPS105a,2016-10-18 15:27:00,1261,2009,0.6276754604280737
BHMBCCTHL01,2016-10-18 15:27:00,308,387,0.7958656330749354
Others-CCCPS202,2016-10-18 15:27:00,1282,2937,0.43649982975825674
Others-CCCPS119a,2016-10-18 15:27:00,637,2803,0.22725651088119872
Others-CCCPS135a,2016-10-18 15:27:00,2787,3883,0.7177440123615761
Others-CCCPS119a,2016-10-18 15:55:00,647,2803,0.23082411701748126
Broad Street,2016-10-18 15:55:00,585,690,0.8478260869565217
Others-CCCPS98,2016-10-18 15:55:00,1218,3103,0.3925233644859813
Others-CCCPS105a,2016-10-18 15:55:00,1231,2009,0.6127426580388253
Others-CCCPS202,2016-10-18 15:55:00,1237,2937,0.42117807286346615
Others-CCCPS135a,2016-10-18 15:55:00,2650,3883,0.6824620139067731
BHMBCCTHL01,2016-10-18 15:55:00,300,387,0.7751937984496124
Shopping,2016-10-18 15:55:00,1219,1920,0.6348958333333333
BHMEURBRD01,2016-10-18 15:55:00,399,470,0.8489361702127659
Others-CCCPS8,2016-10-18 15:55:00,712,1322,0.5385779122541604
BHMBCCMKT01,2016-10-18 15:55:00,149,577,0.2582322357019064
BHMMBMMBX01,2016-10-18 15:55:00,519,687,0.7554585152838428
BHMNCPNST01,2016-10-18 15:55:00,352,485,0.7257731958762886
Shopping,2016-10-18 16:27:00,1164,1920,0.60625
Others-CCCPS105a,2016-10-18 16:27:00,1108,2009,0.5515181682429069
Broad Street,2016-10-18 16:27:00,525,690,0.7608695652173914
BHMMBMMBX01,2016-10-18 16:27:00,468,687,0.6812227074235808
Others-CCCPS135a,2016-10-18 16:27:00,2433,3883,0.6265773886170487
Others-CCCPS119a,2016-10-18 16:27:00,621,2803,0.22154834106314664
Others-CCCPS202,2016-10-18 16:27:00,1104,2937,0.37589376915219613
BHMNCPNST01,2016-10-18 16:27:00,322,485,0.6639175257731958
BHMBCCTHL01,2016-10-18 16:27:00,257,387,0.6640826873385013
Others-CCCPS98,2016-10-18 16:27:00,1154,3103,0.3718981630679987
BHMBCCMKT01,2016-10-18 16:27:00,124,577,0.21490467937608318
BHMEURBRD01,2016-10-18 16:27:00,359,470,0.7638297872340426
Others-CCCPS8,2016-10-18 16:27:00,640,1322,0.48411497730711045
Shopping,2016-10-19 08:05:00,632,1920,0.32916666666666666
Others-CCCPS135a,2016-10-19 08:05:00,1201,3883,0.3092969353592583
BHMBCCTHL01,2016-10-19 08:05:00,161,387,0.4160206718346253
BHMEURBRD01,2016-10-19 08:05:00,158,470,0.33617021276595743
Others-CCCPS8,2016-10-19 08:05:00,459,1322,0.3472012102874433
BHMBCCMKT01,2016-10-19 08:05:00,49,577,0.08492201039861352
BHMMBMMBX01,2016-10-19 08:05:00,318,687,0.462882096069869
Others-CCCPS119a,2016-10-19 08:05:00,402,2803,0.14341776667855868
Others-CCCPS202,2016-10-19 08:05:00,650,2937,0.22131426625808648
Broad Street,2016-10-19 08:05:00,219,690,0.3173913043478261
Others-CCCPS105a,2016-10-19 08:05:00,777,2009,0.3867595818815331
BHMNCPNST01,2016-10-19 08:05:00,270,485,0.5567010309278351
Others-CCCPS98,2016-10-19 08:05:00,829,3103,0.26716081211730586
BHMNCPHST01,2016-10-19 08:05:00,267,1200,0.2225
BHMBCCMKT01,2016-10-19 08:25:00,51,577,0.08838821490467938
Others-CCCPS202,2016-10-19 08:25:00,745,2937,0.2536601974804222
BHMBCCTHL01,2016-10-19 08:25:00,170,387,0.4392764857881137
Broad Street,2016-10-19 08:25:00,297,690,0.43043478260869567
Others-CCCPS105a,2016-10-19 08:25:00,817,2009,0.4066699850671976
BHMNCPHST01,2016-10-19 08:25:00,314,1200,0.26166666666666666
Others-CCCPS119a,2016-10-19 08:25:00,442,2803,0.1576881912236889
Others-CCCPS135a,2016-10-19 08:25:00,1467,3883,0.3778006695853721
Others-CCCPS98,2016-10-19 08:25:00,891,3103,0.28714147599097645
BHMNCPNST01,2016-10-19 08:25:00,278,485,0.5731958762886598
Shopping,2016-10-19 08:25:00,730,1920,0.3802083333333333
BHMMBMMBX01,2016-10-19 08:25:00,341,687,0.4963609898107715
BHMEURBRD01,2016-10-19 08:25:00,213,470,0.4531914893617021
Others-CCCPS8,2016-10-19 08:25:00,476,1322,0.3600605143721634
Shopping,2016-10-19 08:58:00,956,1920,0.4979166666666667
BHMBCCMKT01,2016-10-19 08:58:00,59,577,0.1022530329289428
BHMNCPNST01,2016-10-19 08:58:00,284,485,0.5855670103092784
BHMNCPHST01,2016-10-19 08:58:00,463,1200,0.3858333333333333
Others-CCCPS105a,2016-10-19 08:58:00,910,2009,0.4529616724738676
Others-CCCPS98,2016-10-19 08:58:00,1007,3103,0.3245246535610699
Broad Street,2016-10-19 08:58:00,450,690,0.6521739130434783
Others-CCCPS202,2016-10-19 08:58:00,940,2937,0.32005447735784814
BHMMBMMBX01,2016-10-19 08:58:00,390,687,0.5676855895196506
BHMBCCTHL01,2016-10-19 08:58:00,206,387,0.5322997416020672
BHMEURBRD01,2016-10-19 08:58:00,305,470,0.648936170212766
Others-CCCPS8,2016-10-19 08:58:00,520,1322,0.39334341906202724
Others-CCCPS135a,2016-10-19 08:58:00,2027,3883,0.5220190574298224
Others-CCCPS119a,2016-10-19 08:58:00,539,2803,0.19229397074562968
BHMNCPHST01,2016-10-19 09:32:00,591,1200,0.4925
BHMNCPNST01,2016-10-19 09:32:00,303,485,0.6247422680412371
Others-CCCPS98,2016-10-19 09:32:00,1116,3103,0.35965194972607156
BHMBCCTHL01,2016-10-19 09:32:00,254,387,0.6563307493540051
Others-CCCPS8,2016-10-19 09:32:00,591,1322,0.4470499243570348
Others-CCCPS135a,2016-10-19 09:32:00,2466,3883,0.6350759721864537
Broad Street,2016-10-19 09:32:00,533,690,0.7724637681159421
Others-CCCPS119a,2016-10-19 09:32:00,609,2803,0.21726721369960755
BHMBCCMKT01,2016-10-19 09:32:00,76,577,0.1317157712305026
Others-CCCPS202,2016-10-19 09:32:00,1090,2937,0.37112700034048346
Shopping,2016-10-19 09:32:00,1161,1920,0.6046875
BHMMBMMBX01,2016-10-19 09:32:00,458,687,0.6666666666666666
BHMEURBRD01,2016-10-19 09:32:00,355,470,0.7553191489361702
Others-CCCPS105a,2016-10-19 09:32:00,1049,2009,0.5221503235440518
Others-CCCPS98,2016-10-19 09:58:00,1210,3103,0.38994521430873347
BHMBCCMKT01,2016-10-19 09:58:00,105,577,0.18197573656845753
Others-CCCPS119a,2016-10-19 09:58:00,656,2803,0.23403496254013556
BHMNCPHST01,2016-10-19 09:58:00,660,1200,0.55
Others-CCCPS105a,2016-10-19 09:58:00,1176,2009,0.5853658536585366
Broad Street,2016-10-19 09:58:00,603,690,0.8739130434782608
Others-CCCPS135a,2016-10-19 09:58:00,2704,3883,0.6963687870203451
BHMNCPNST01,2016-10-19 09:58:00,331,485,0.6824742268041237
BHMBCCTHL01,2016-10-19 09:58:00,285,387,0.7364341085271318
Others-CCCPS8,2016-10-19 09:58:00,668,1322,0.5052950075642966
BHMEURBRD01,2016-10-19 09:58:00,407,470,0.8659574468085106
BHMMBMMBX01,2016-10-19 09:58:00,508,687,0.7394468704512372
Others-CCCPS202,2016-10-19 09:58:00,1219,2937,0.4150493701055499
Shopping,2016-10-19 09:58:00,1262,1920,0.6572916666666667
Broad Street,2016-10-19 10:25:00,629,690,0.9115942028985508
BHMBCCTHL01,2016-10-19 10:25:00,316,387,0.8165374677002584
Others-CCCPS105a,2016-10-19 10:25:00,1272,2009,0.6331508213041314
BHMNCPNST01,2016-10-19 10:25:00,340,485,0.7010309278350515
Others-CCCPS135a,2016-10-19 10:25:00,2886,3883,0.7432397630697914
Others-CCCPS202,2016-10-19 10:25:00,1285,2937,0.4375212802179094
BHMBCCMKT01,2016-10-19 10:25:00,135,577,0.2339688041594454
BHMMBMMBX01,2016-10-19 10:25:00,553,687,0.8049490538573508
BHMEURBRD01,2016-10-19 10:25:00,426,470,0.9063829787234042
Shopping,2016-10-19 10:25:00,1360,1920,0.7083333333333334
Others-CCCPS119a,2016-10-19 10:25:00,703,2803,0.25080271138066357
Others-CCCPS98,2016-10-19 10:25:00,1280,3103,0.41250402835965194
BHMNCPHST01,2016-10-19 10:25:00,724,1200,0.6033333333333334
Others-CCCPS8,2016-10-19 10:25:00,719,1322,0.5438729198184569
BHMEURBRD01,2016-10-19 10:59:00,451,470,0.9595744680851064
BHMNCPNST01,2016-10-19 10:59:00,352,485,0.7257731958762886
Others-CCCPS8,2016-10-19 10:59:00,758,1322,0.573373676248109
Others-CCCPS202,2016-10-19 10:59:00,1357,2937,0.4620360912495744
BHMMBMMBX01,2016-10-19 10:59:00,591,687,0.8602620087336245
Others-CCCPS98,2016-10-19 10:59:00,1346,3103,0.4337737673219465
BHMNCPHST01,2016-10-19 10:59:00,765,1200,0.6375
BHMBCCTHL01,2016-10-19 10:59:00,339,387,0.875968992248062
Shopping,2016-10-19 10:59:00,1408,1920,0.7333333333333333
Others-CCCPS119a,2016-10-19 10:59:00,742,2803,0.2647163753121655
BHMBCCMKT01,2016-10-19 10:59:00,156,577,0.2703639514731369
Broad Street,2016-10-19 10:59:00,666,690,0.9652173913043478
Others-CCCPS105a,2016-10-19 10:59:00,1349,2009,0.6714783474365356
Others-CCCPS135a,2016-10-19 10:59:00,3024,3883,0.7787792943600309
Others-CCCPS98,2016-10-19 11:25:00,1371,3103,0.44183048662584595
Others-CCCPS119a,2016-10-19 11:25:00,754,2803,0.2689975026757046
BHMEURBRD01,2016-10-19 11:25:00,461,470,0.9808510638297873
BHMBCCMKT01,2016-10-19 11:25:00,177,577,0.30675909878682844
Others-CCCPS202,2016-10-19 11:25:00,1372,2937,0.46714334354783793
BHMMBMMBX01,2016-10-19 11:25:00,592,687,0.8617176128093159
Broad Street,2016-10-19 11:25:00,671,690,0.972463768115942
Others-CCCPS8,2016-10-19 11:25:00,777,1322,0.5877458396369137
Others-CCCPS105a,2016-10-19 11:25:00,1369,2009,0.6814335490293678
BHMBCCTHL01,2016-10-19 11:25:00,338,387,0.8733850129198967
BHMNCPHST01,2016-10-19 11:25:00,769,1200,0.6408333333333334
Others-CCCPS135a,2016-10-19 11:25:00,3042,3883,0.7834148853978883
BHMNCPNST01,2016-10-19 11:25:00,363,485,0.7484536082474227
Shopping,2016-10-19 11:25:00,1412,1920,0.7354166666666667
Shopping,2016-10-19 11:59:00,1437,1920,0.7484375
BHMBCCMKT01,2016-10-19 11:59:00,181,577,0.31369150779896016
Others-CCCPS202,2016-10-19 11:59:00,1332,2937,0.45352400408580185
BHMBCCTHL01,2016-10-19 11:59:00,332,387,0.8578811369509044
BHMNCPNST01,2016-10-19 11:59:00,366,485,0.7546391752577319
BHMEURBRD01,2016-10-19 11:59:00,463,470,0.9851063829787234
Others-CCCPS8,2016-10-19 11:59:00,779,1322,0.5892586989409985
Others-CCCPS98,2016-10-19 11:59:00,1402,3103,0.4518208185626813
Others-CCCPS119a,2016-10-19 11:59:00,757,2803,0.27006778451658936
Others-CCCPS135a,2016-10-19 11:59:00,3098,3883,0.7978367241823332
BHMMBMMBX01,2016-10-19 11:59:00,611,687,0.8893740902474527
BHMNCPHST01,2016-10-19 11:59:00,794,1200,0.6616666666666666
Broad Street,2016-10-19 11:59:00,634,690,0.9188405797101449
Others-CCCPS105a,2016-10-19 11:59:00,1390,2009,0.6918865107018417
Shopping,2016-10-19 12:25:00,1439,1920,0.7494791666666667
Others-CCCPS119a,2016-10-19 12:25:00,772,2803,0.2754191937210132
BHMBCCMKT01,2016-10-19 12:25:00,171,577,0.29636048526863085
BHMNCPNST01,2016-10-19 12:25:00,365,485,0.7525773195876289
Others-CCCPS8,2016-10-19 12:25:00,791,1322,0.5983358547655068
Others-CCCPS105a,2016-10-19 12:25:00,1415,2009,0.704330512692882
Others-CCCPS98,2016-10-19 12:25:00,1420,3103,0.4576216564614889
BHMBCCTHL01,2016-10-19 12:25:00,341,387,0.8811369509043928
Others-CCCPS135a,2016-10-19 12:25:00,3083,3883,0.7939737316507854
Broad Street,2016-10-19 12:25:00,637,690,0.9231884057971015
BHMNCPHST01,2016-10-19 12:25:00,794,1200,0.6616666666666666
BHMMBMMBX01,2016-10-19 12:25:00,624,687,0.9082969432314411
BHMEURBRD01,2016-10-19 12:25:00,458,470,0.9744680851063829
Others-CCCPS202,2016-10-19 12:25:00,1343,2937,0.4572693224378618
BHMNCPHST01,2016-10-19 12:58:00,780,1200,0.65
Shopping,2016-10-19 12:58:00,1418,1920,0.7385416666666667
Others-CCCPS8,2016-10-19 12:58:00,805,1322,0.6089258698940998
Broad Street,2016-10-19 12:58:00,641,690,0.9289855072463769
BHMBCCMKT01,2016-10-19 12:58:00,165,577,0.28596187175043325
Others-CCCPS202,2016-10-19 12:58:00,1351,2937,0.459993190330269
Others-CCCPS135a,2016-10-19 12:58:00,3060,3883,0.7880504764357456
BHMNCPNST01,2016-10-19 12:58:00,365,485,0.7525773195876289
BHMMBMMBX01,2016-10-19 12:58:00,641,687,0.9330422125181951
BHMEURBRD01,2016-10-19 12:58:00,460,470,0.9787234042553191
BHMBCCTHL01,2016-10-19 12:58:00,345,387,0.8914728682170543
Others-CCCPS98,2016-10-19 12:58:00,1445,3103,0.46567837576538834
Others-CCCPS119a,2016-10-19 12:58:00,784,2803,0.2797003210845523
Others-CCCPS105a,2016-10-19 12:58:00,1446,2009,0.719761075161772
BHMMBMMBX01,2016-10-19 13:25:00,639,687,0.9301310043668122
Others-CCCPS135a,2016-10-19 13:25:00,3040,3883,0.7828998197270152
Others-CCCPS98,2016-10-19 13:25:00,1436,3103,0.46277795681598455
Others-CCCPS202,2016-10-19 13:25:00,1357,2937,0.4620360912495744
BHMBCCMKT01,2016-10-19 13:25:00,167,577,0.28942807625649913
Shopping,2016-10-19 13:25:00,1419,1920,0.7390625
Others-CCCPS119a,2016-10-19 13:25:00,777,2803,0.2772029967891545
BHMBCCTHL01,2016-10-19 13:25:00,345,387,0.8914728682170543
BHMNCPNST01,2016-10-19 13:25:00,365,485,0.7525773195876289
Broad Street,2016-10-19 13:25:00,647,690,0.9376811594202898
Others-CCCPS105a,2016-10-19 13:25:00,1449,2009,0.7212543554006968
BHMNCPHST01,2016-10-19 13:25:00,783,1200,0.6525
BHMEURBRD01,2016-10-19 13:25:00,465,470,0.9893617021276596
Others-CCCPS8,2016-10-19 13:25:00,810,1322,0.6127080181543116
Others-CCCPS105a,2016-10-19 13:58:00,1445,2009,0.7192633150821304
Others-CCCPS135a,2016-10-19 13:58:00,2975,3883,0.7661601854236415
BHMEURBRD01,2016-10-19 13:58:00,449,470,0.9553191489361702
BHMMBMMBX01,2016-10-19 13:58:00,647,687,0.9417758369723436
Others-CCCPS119a,2016-10-19 13:58:00,766,2803,0.2732786300392437
BHMBCCMKT01,2016-10-19 13:58:00,161,577,0.27902946273830154
Broad Street,2016-10-19 13:58:00,627,690,0.908695652173913
Others-CCCPS8,2016-10-19 13:58:00,798,1322,0.6036308623298033
BHMNCPNST01,2016-10-19 13:58:00,362,485,0.7463917525773196
Shopping,2016-10-19 13:58:00,1390,1920,0.7239583333333334
BHMNCPHST01,2016-10-19 13:58:00,761,1200,0.6341666666666667
Others-CCCPS98,2016-10-19 13:58:00,1431,3103,0.4611666129552046
BHMBCCTHL01,2016-10-19 13:58:00,344,387,0.8888888888888888
Others-CCCPS202,2016-10-19 13:58:00,1333,2937,0.45386448757235276
Others-CCCPS8,2016-10-19 14:32:00,775,1322,0.586232980332829
Others-CCCPS98,2016-10-19 14:32:00,1385,3103,0.4463422494360296
BHMEURBRD01,2016-10-19 14:32:00,440,470,0.9361702127659575
BHMMBMMBX01,2016-10-19 14:32:00,617,687,0.8981077147016011
Broad Street,2016-10-19 14:32:00,615,690,0.8913043478260869
Others-CCCPS119a,2016-10-19 14:32:00,760,2803,0.2711380663574741
BHMBCCMKT01,2016-10-19 14:32:00,156,577,0.2703639514731369
Others-CCCPS105a,2016-10-19 14:32:00,1392,2009,0.692882030861125
BHMNCPNST01,2016-10-19 14:32:00,351,485,0.7237113402061855
Shopping,2016-10-19 14:32:00,1376,1920,0.7166666666666667
Others-CCCPS135a,2016-10-19 14:32:00,2931,3883,0.7548287406644347
BHMBCCTHL01,2016-10-19 14:32:00,343,387,0.8863049095607235
Others-CCCPS202,2016-10-19 14:32:00,1309,2937,0.44569288389513106
BHMNCPHST01,2016-10-19 14:32:00,759,1200,0.6325
BHMMBMMBX01,2016-10-19 14:58:00,589,687,0.8573508005822417
BHMNCPHST01,2016-10-19 14:58:00,747,1200,0.6225
Others-CCCPS135a,2016-10-19 14:58:00,2835,3883,0.7301055884625289
Others-CCCPS105a,2016-10-19 14:58:00,1356,2009,0.6749626679940269
Others-CCCPS98,2016-10-19 14:58:00,1349,3103,0.43474057363841445
Others-CCCPS8,2016-10-19 14:58:00,767,1322,0.5801815431164902
BHMEURBRD01,2016-10-19 14:58:00,427,470,0.9085106382978724
Others-CCCPS202,2016-10-19 14:58:00,1285,2937,0.4375212802179094
Broad Street,2016-10-19 14:58:00,594,690,0.8608695652173913
BHMBCCMKT01,2016-10-19 14:58:00,144,577,0.24956672443674177
BHMNCPNST01,2016-10-19 14:58:00,347,485,0.7154639175257732
Shopping,2016-10-19 14:58:00,1352,1920,0.7041666666666667
BHMBCCTHL01,2016-10-19 14:58:00,344,387,0.8888888888888888
Others-CCCPS119a,2016-10-19 14:58:00,757,2803,0.27006778451658936
BHMNCPHST01,2016-10-19 15:32:00,701,1200,0.5841666666666666
Broad Street,2016-10-19 15:32:00,571,690,0.827536231884058
Others-CCCPS105a,2016-10-19 15:32:00,1251,2009,0.6226978596316576
BHMBCCTHL01,2016-10-19 15:32:00,327,387,0.8449612403100775
Others-CCCPS135a,2016-10-19 15:32:00,2675,3883,0.6889003347926861
Shopping,2016-10-19 15:32:00,1275,1920,0.6640625
BHMMBMMBX01,2016-10-19 15:32:00,532,687,0.7743813682678311
BHMNCPNST01,2016-10-19 15:32:00,318,485,0.6556701030927835
Others-CCCPS98,2016-10-19 15:32:00,1252,3103,0.40348050273928454
Others-CCCPS8,2016-10-19 15:32:00,719,1322,0.5438729198184569
BHMEURBRD01,2016-10-19 15:32:00,405,470,0.8617021276595744
Others-CCCPS119a,2016-10-19 15:32:00,729,2803,0.2600784873349982
Others-CCCPS202,2016-10-19 15:32:00,1216,2937,0.4140279196458972
BHMBCCMKT01,2016-10-19 15:32:00,127,577,0.22010398613518198
Shopping,2016-10-19 15:59:00,1177,1920,0.6130208333333333
BHMNCPNST01,2016-10-19 15:59:00,310,485,0.6391752577319587
Broad Street,2016-10-19 15:59:00,543,690,0.7869565217391304
Others-CCCPS119a,2016-10-19 15:59:00,700,2803,0.2497324295397788
Others-CCCPS202,2016-10-19 15:59:00,1161,2937,0.3953013278855976
Others-CCCPS8,2016-10-19 15:59:00,694,1322,0.5249621785173979
Others-CCCPS98,2016-10-19 15:59:00,1201,3103,0.3870447953593297
BHMNCPHST01,2016-10-19 15:59:00,655,1200,0.5458333333333333
Others-CCCPS135a,2016-10-19 15:59:00,2503,3883,0.644604687097605
BHMBCCMKT01,2016-10-19 15:59:00,117,577,0.2027729636048527
BHMEURBRD01,2016-10-19 15:59:00,383,470,0.8148936170212766
BHMMBMMBX01,2016-10-19 15:59:00,499,687,0.7263464337700145
BHMBCCTHL01,2016-10-19 15:59:00,308,387,0.7958656330749354
Others-CCCPS105a,2016-10-19 15:59:00,1193,2009,0.593827775012444
BHMMBMMBX01,2016-10-19 16:25:00,477,687,0.6943231441048034
Others-CCCPS98,2016-10-19 16:25:00,1152,3103,0.37125362552368674
Others-CCCPS8,2016-10-19 16:25:00,647,1322,0.48940998487140697
BHMEURBRD01,2016-10-19 16:25:00,356,470,0.7574468085106383
Others-CCCPS202,2016-10-19 16:25:00,1084,2937,0.3690840994211781
Others-CCCPS135a,2016-10-19 16:25:00,2222,3883,0.5722379603399433
BHMBCCMKT01,2016-10-19 16:25:00,110,577,0.19064124783362218
BHMNCPNST01,2016-10-19 16:25:00,296,485,0.6103092783505155
Others-CCCPS119a,2016-10-19 16:25:00,659,2803,0.23510524438102035
BHMNCPHST01,2016-10-19 16:25:00,578,1200,0.4816666666666667
Broad Street,2016-10-19 16:25:00,508,690,0.736231884057971
Others-CCCPS105a,2016-10-19 16:25:00,1124,2009,0.5594823295171727
Shopping,2016-10-19 16:25:00,1028,1920,0.5354166666666667
BHMBCCTHL01,2016-10-19 16:25:00,280,387,0.7235142118863049
BHMNCPHST01,2016-10-22 07:46:00,89,1200,0.07416666666666667
BHMNCPNST01,2016-10-22 07:52:00,235,485,0.4845360824742268
BHMBCCMKT01,2016-10-22 07:59:00,57,577,0.09878682842287695
Others-CCCPS8,2016-10-22 07:59:00,293,1322,0.2216338880484115
Others-CCCPS119a,2016-10-22 07:59:00,70,2803,0.024973242953977882
Broad Street,2016-10-22 07:59:00,62,690,0.08985507246376812
Others-CCCPS202,2016-10-22 07:59:00,349,2937,0.11882873680626489
Others-CCCPS98,2016-10-22 07:59:00,504,3103,0.16242346116661296
Others-CCCPS135a,2016-10-22 07:59:00,472,3883,0.12155549832603657
BHMBCCTHL01,2016-10-22 07:59:00,52,387,0.1343669250645995
BHMMBMMBX01,2016-10-22 07:59:00,251,687,0.3653566229985444
BHMEURBRD01,2016-10-22 07:59:00,34,470,0.07234042553191489
Others-CCCPS105a,2016-10-22 07:59:00,544,2009,0.2707814833250373
Shopping,2016-10-22 07:59:00,270,1920,0.140625
Others-CCCPS105a,2016-10-22 08:26:00,557,2009,0.2772523643603783
Others-CCCPS8,2016-10-22 08:26:00,302,1322,0.22844175491679275
BHMBCCMKT01,2016-10-22 08:26:00,59,577,0.1022530329289428
BHMNCPHST01,2016-10-22 08:26:00,106,1200,0.08833333333333333
Others-CCCPS119a,2016-10-22 08:26:00,75,2803,0.026757046022119157
BHMBCCTHL01,2016-10-22 08:26:00,57,387,0.14728682170542637
Shopping,2016-10-22 08:26:00,288,1920,0.15
BHMMBMMBX01,2016-10-22 08:26:00,255,687,0.37117903930131
